timestamp,open,high,low,close,volume,turnover
1749440580000,115400,116000,114965.5,115167,0.402,46367.4079
1749440520000,115400,115400,115300,115400,0.159,18340.5
1749440460000,115516.8,116355.7,114959.6,115400,0.643,74343.751
1749440400000,115690.2,116500,115510.2,115516.8,0.518,59941.4827
1749440340000,115693.1,115693.1,115687.4,115690.2,0.015,1735.3536
1749440280000,115924.2,116581.6,115404.5,115693.1,0.455,52764.273
1749440220000,115924.2,115924.2,115924.2,115924.2,0.018,2086.6356
1749440160000,116101.2,117250,115914.2,115924.2,0.212,24734.2461
1749440100000,116500,116648.7,115926.9,116101.2,0.437,50745.288
1749440040000,117547.5,117552.7,116500,116500,0.323,37788.8049
1749439980000,118021.4,118028.2,116000,117547.5,0.244,28554.5679
1749439920000,118464.3,121309.6,117642.8,118021.4,0.925,109754.1903
1749439860000,117308.7,121098.4,116106.7,118464.3,6.385,749936.7609
1749439800000,117307.2,117308.7,117122.9,117308.7,0.02,2345.6121
1749439740000,117298.4,117307.2,117229.5,117307.2,0.032,3752.5602
1749439680000,117209.2,117308.7,117000.1,117298.4,0.103,12071.3067
1749439620000,117182.6,117308.7,117182.6,117209.2,0.022,2578.8926
1749439560000,116500,117308.7,116350.4,117182.6,0.074,8640.5652
1749439500000,117308.7,117308.7,115750,116500,0.245,28530.7739
1749439440000,117308.7,117308.7,117308.7,117308.7,0.018,2111.5566
1749439380000,117308.7,117308.7,117260,117308.7,0.113,13251.2579
1749439320000,117308.7,117308.7,117308.7,117308.7,0.102,11965.4874
1749439260000,117308.7,117308.7,117308.7,117308.7,0.066,7742.3742
1749439200000,117308.7,117308.7,117105,117308.7,0.018,2110.8549
1749439140000,117308.7,117308.7,117244.1,117308.7,0.018,2111.1537
1749439080000,117129,117308.7,117129,117308.7,0.05,5862.3159
1749439020000,117308.7,117308.7,117129,117129,0.024,2813.9895
1749438960000,117308.7,117308.7,117308.7,117308.7,0.044,5161.5828
1749438900000,117308.7,117308.7,117078.8,117308.7,0.018,2110.7517
1749438840000,117308.7,117308.7,117118,117308.7,0.018,2110.4223
1749438780000,117040,117308.7,116998.6,117308.7,0.338,39600.3187
1749438720000,117284.4,117286.8,117040,117040,0.178,20839.4063
1749438660000,117277.5,117308.7,117277.5,117284.4,0.073,8562.8019
1749438600000,117308.7,117308.7,117277.5,117277.5,0.015,1759.5369
1749438540000,117308.7,117308.7,117308.7,117308.7,0.018,2111.5566
1749438480000,117423.2,118482,117103.5,117308.7,0.515,60516.7776
1749438420000,117256.6,117662.3,117040,117423.2,0.561,65846.0768
1749438360000,117272.1,118250,117040,117256.6,0.517,60691.8504
1749438300000,117140.4,117277.1,117140.4,117272.1,0.015,1759.1217
1749438240000,118377.2,118377.2,117133.5,117140.4,0.076,8940.1065
1749438180000,117140,118426.4,117089.7,118377.2,1.231,144782.2586
1749438120000,117089.7,117140,117089.7,117140,0.041,4802.72
1749438060000,117587,117587,117089.7,117089.7,0.095,11152.4625
1749438000000,117587,117587,117587,117587,0.004,470.348
1749437940000,117587,117587,117587,117587,0,0
1749437880000,117514,118367.3,117442.9,117587,6.031,708980.4904
1749437820000,117103.2,117553.5,117103.2,117514,2.086,244804.1276
1749437760000,117312.4,117312.4,117103.2,117103.2,0.001,117.1032
1749437700000,119150,119150,117082.3,117312.4,0.162,19083.5563
1749437640000,118985.6,119377.7,118985.6,119150,0.924,110282.0226
1749437580000,118000,119142.4,117979.2,118985.6,0.138,16341.3449
1749437520000,118000,118000,118000,118000,0.009,1062
1749437460000,117553.6,118575.2,117553.6,118000,0.08,9445.5109
1749437400000,117844.9,117897.5,117536.3,117553.6,0.074,8707.2481
1749437340000,117844.9,117844.9,117844.9,117844.9,0,0
1749437280000,116702.6,117844.9,116702.6,117844.9,0.068,7978.1457
1749437220000,117404.3,119618.7,116702.6,116702.6,0.217,25639.2971
1749437160000,117824.4,117824.4,117000,117404.3,0.047,5521.6242
1749437100000,117659.5,117824.4,117659.5,117824.4,0.004,471.2976
1749437040000,117861.1,117861.1,117650.4,117659.5,0.043,5064.9818
1749436980000,118374.4,119518,117861.1,117861.1,2.104,250909.9441
1749436920000,119849.6,122830.1,118244.1,118374.4,0.364,43450.3079
1749436860000,118289.9,122812.1,118289.9,119849.6,1.253,148721.2968
1749436800000,118289.9,118289.9,118289.9,118289.9,0,0
1749436740000,118298.9,119000,118000,118289.9,0.047,5570.2206
1749436680000,120812.4,121832,118298.9,118298.9,0.362,43364.9333
1749436620000,120812.4,120812.4,120812.4,120812.4,0,0
1749436560000,119692.8,120812.4,119692.8,120812.4,0.039,4676.3298
1749436500000,119724.9,119724.9,119520,119692.8,0.004,478.4256
1749436440000,119557.4,119724.9,119557.4,119724.9,0.004,478.8996
1749436380000,121372.3,121372.3,119557.4,119557.4,0.014,1675.6119
1749436320000,121101.8,122155,119250,121372.3,0.149,17972.438
1749436260000,121372.3,121372.3,121101.8,121101.8,0.01,1211.5028
1749436200000,121273.5,121372.3,120477.5,121372.3,0.032,3861.5936
1749436140000,121273.5,121273.5,121273.5,121273.5,0,0
1749436080000,121273.5,121273.5,121273.5,121273.5,0,0
1749436020000,120415,121372.3,120415,121273.5,0.066,7983.8118
1749435960000,120415,120415,120415,120415,0,0
1749435900000,121216.8,121298.5,120415,120415,0.086,10384.1972
1749435840000,121024.6,121254.7,120964.1,121216.8,0.024,2906.6405
1749435780000,120859.5,121085.2,120859.5,121024.6,0.085,10285.7358
1749435720000,120464.1,121309.6,120114.7,120859.5,0.195,23501.1231
1749435660000,120464.1,120464.1,120464.1,120464.1,0,0
1749435600000,119514.9,120464.1,119386,120464.1,0.077,9216.0305
1749435540000,120086.4,120086.4,119514.9,119514.9,0.004,478.1167
1749435480000,120086.4,120086.4,120086.4,120086.4,0,0
1749435420000,119750,120086.4,119500,120086.4,0.061,7314.286
1749435360000,120568.4,120568.4,119750,119750,0.011,1319.5908
1749435300000,119500,120568.4,119458.3,120568.4,0.044,5270.1868
1749435240000,119500,119500,119500,119500,0,0
1749435180000,119500,119750,119165.9,119500,0.018,2149.2287
1749435120000,121623.2,122830.1,119000,119500,0.296,35705.8304
1749435060000,121623.2,121623.2,121623.2,121623.2,0,0
1749435000000,121099.4,122155,121099.4,121623.2,0.047,5711.811
1749434940000,121099.4,121099.4,121099.4,121099.4,0,0
1749434880000,120632.9,121099.4,120632.9,121099.4,0.025,3021.793
1749434820000,119581,120632.9,119581,120632.9,0.07,8395.2123
1749434760000,119452,119748.5,119452,119581,0.018,2152.5768
1749434700000,121813.9,121813.9,119452,119452,0.068,8208.079
1749434640000,122080.7,122683.2,121050,121813.9,0.141,17126.4193
1749434580000,121735.7,122081.9,121735.7,122080.7,0.14,17065.4241
1749434520000,119925.7,121735.7,119925.7,121735.7,0.158,19152.6084
1749434460000,119925.7,119925.7,119925.7,119925.7,0,0
1749434400000,119549.9,120464.1,119549.9,119925.7,0.046,5515.5991
1749434340000,119250,119549.9,119250,119549.9,0.018,2151.3992
1749434280000,118760.5,119250,118760.5,119250,0.03,3573.3612
1749434220000,120238.2,121735.7,118750,118760.5,0.097,11675.1555
1749434160000,120238.2,120238.2,120238.2,120238.2,0,0
1749434100000,121719.8,121719.8,119866,120238.2,0.053,6367.7096
1749434040000,121719.8,121719.8,121719.8,121719.8,0,0
1749433980000,121719.8,121719.8,121719.8,121719.8,0,0
1749433920000,120943.3,121832,119000,121719.8,0.189,22667.1588
1749433860000,120779,120943.3,120779,120943.3,0.004,483.6656
1749433800000,120464.1,120779,120464.1,120779,0.012,1448.8656
1749433740000,120464.1,120464.1,120464.1,120464.1,0,0
1749433680000,120464.1,120464.1,120464.1,120464.1,0,0
1749433620000,119333.5,120464.1,119333.5,120464.1,0.054,6464.831
1749433560000,119333.5,119333.5,119333.5,119333.5,0.001,119.3335
1749433500000,120656.7,121143,119000,119333.5,0.053,6366.8444
1749433440000,120392.1,120825.7,120392.1,120656.7,0.004,482.9548
1749433380000,120392.1,120392.1,120392.1,120392.1,0,0
1749433320000,120595,121372.3,120392.1,120392.1,0.229,27618.8897
1749433260000,120525.8,120687.3,120525.8,120595,0.041,4945.1471
1749433200000,119739.3,120525.8,119739.3,120525.8,0.068,8163.1498
1749433140000,119739.3,119739.3,119739.3,119739.3,0,0
1749433080000,119739.3,119739.3,119739.3,119739.3,0,0
1749433020000,118796.9,119750,118796.9,119739.3,0.065,7752.0779
1749432960000,118796.9,118796.9,118796.9,118796.9,0,0
1749432900000,117651.8,118796.9,117651.8,118796.9,0.049,5793.0561
1749432840000,117651.8,117651.8,117651.8,117651.8,0,0
1749432780000,117706.1,117706.1,117651.8,117651.8,1.008,118593.1192
1749432720000,117696.1,118773.2,117658.5,117706.1,1.28,150722.6743
1749432660000,117696.1,117696.1,117696.1,117696.1,0,0
1749432600000,121259.2,122304.7,117500,117696.1,1.696,204068.1764
1749432540000,121963.4,121963.4,120940.7,121259.2,2.018,244097.8414
1749432480000,121871.3,121963.4,121792.7,121963.4,0.005,609.3049
1749432420000,120842.9,121871.3,120842.9,121871.3,0.048,5845.3664
1749432360000,120842.9,120842.9,120842.9,120842.9,0,0
1749432300000,121644.4,121743.3,120842.9,120842.9,0.06,7278.5643
1749432240000,121644.4,121644.4,121644.4,121644.4,0,0
1749432180000,121644.4,121644.4,121644.4,121644.4,0,0
1749432120000,121190,122155,121090,121644.4,0.341,41420.8272
1749432060000,121228.5,121228.5,120998.5,121190,0.024,2908.0624
1749432000000,120938,121228.5,120938,121228.5,0.024,2908.032
1749431940000,120464.1,120938,120464.1,120938,0.004,483.752
1749431880000,120464.1,120464.1,120464.1,120464.1,0,0
1749431820000,120525.8,121372.3,118298.9,120464.1,0.206,24672.935
1749431760000,120525.8,120525.8,120525.8,120525.8,0,0
1749431700000,119401.1,120525.8,119401.1,120525.8,0.109,13078.6744
1749431640000,119577.7,119577.7,119401.1,119401.1,0.005,597.0155
1749431580000,119577.7,119577.7,119577.7,119577.7,0,0
1749431520000,118575.2,119577.7,118575.2,119577.7,0.086,10246.1588
1749431460000,118575.2,118575.2,118575.2,118575.2,0,0
1749431400000,117500,118575.2,117471.1,118575.2,0.214,25163.0678
1749431340000,118971.7,118971.7,117500,117500,0.11,12971.9489
1749431280000,118971.7,118971.7,118971.7,118971.7,0,0
1749431220000,118000,118971.7,118000,118971.7,0.075,8881.1037
1749431160000,118000,118000,118000,118000,0,0
1749431100000,116865,118000,116865,118000,0.085,9971.4602
1749431040000,116965,116965,116865,116865,0.004,467.66
1749430980000,116965,116965,116865,116965,0.144,16834.97
1749430920000,116771.6,117031.9,116549.7,116965,0.09,10515.1997
1749430860000,115054.1,117144.3,115030.2,116771.6,0.459,53140.4595
1749430800000,118286,118335.9,114845.7,115054.1,1.098,127835.5625
1749430740000,115778.1,118286,114466.4,118286,0.795,92361.7363
1749430680000,120464.1,120464.1,115778.1,115778.1,0.513,60143.0793
1749430620000,120464.1,120464.1,119500,120464.1,0.095,11388.9846
1749430560000,120464.1,120464.1,120464.1,120464.1,0,0
1749430500000,120099.4,120464.1,120099.4,120464.1,0.029,3488.3731
1749430440000,120099.4,120099.4,120099.4,120099.4,0,0
1749430380000,120290.3,120290.3,120099.4,120099.4,0.002,240.1988
1749430320000,119165.9,120290.3,119165.9,120290.3,0.064,7671.118
1749430260000,119165.9,119165.9,119165.9,119165.9,0,0
1749430200000,120545.3,121735.7,119165.9,119165.9,0.08,9628.0339
1749430140000,120545.3,120545.3,120545.3,120545.3,0,0
1749430080000,120545.3,120545.3,120545.3,120545.3,0,0
1749430020000,120056.3,120545.3,120056.3,120545.3,0.053,6372.1233
1749429960000,120056.3,120056.3,120056.3,120056.3,0,0
1749429900000,119708.7,120860.3,119541.3,120056.3,0.055,6589.3214
1749429840000,119500,119708.7,119500,119708.7,0.006,717.5826
1749429780000,122383.8,122383.8,119500,119500,0.08,9718.7962
1749429720000,121977.9,122383.8,118750,122383.8,0.42,51003.1435
1749429660000,121977.9,121977.9,121977.9,121977.9,0,0
1749429600000,120775.3,121977.9,120775.3,121977.9,0.044,5340.5885
1749429540000,120775.3,120775.3,120775.3,120775.3,0,0
1749429480000,120835.8,120835.8,120775.3,120775.3,0.013,1570.5024
1749429420000,120486.7,121372.3,117927.7,120835.8,0.248,29620.0823
1749429360000,120486.7,120486.7,120486.7,120486.7,0,0
1749429300000,119350.7,120525.8,119350.7,120486.7,0.113,13559.3258
1749429240000,119350.7,119350.7,119350.7,119350.7,0,0
1749429180000,119350.7,119350.7,119350.7,119350.7,0,0
1749429120000,118589.6,119507.6,118250,119350.7,0.105,12476.6522
1749429060000,118589.6,118589.6,118589.6,118589.6,0,0
1749429000000,117484.3,118589.6,117484.3,118589.6,0.133,15687.2445
1749428940000,117648.9,117648.9,117484.3,117484.3,0.001,117.4843
1749428880000,117636.5,117648.9,117484.3,117648.9,0.002,235.1332
1749428820000,116695.5,117765.4,116695.5,117636.5,0.217,25494.0347
1749428760000,116532.2,116695.5,116532.2,116695.5,0.004,466.782
1749428700000,115745.2,116646.5,115730.3,116532.2,0.078,9040.0692
1749428640000,115745.2,115745.2,115745.2,115745.2,0,0
1749428580000,115745.2,115745.2,115745.2,115745.2,0,0
1749428520000,114385,115745.2,114385,115745.2,0.297,34183.285
1749428460000,114000,114385,114000,114385,0.024,2745.0324
1749428400000,116609.8,117621.5,114000,114000,0.197,22662.5779
1749428340000,115455.3,116609.8,115455.3,116609.8,0.011,1272.3271
1749428280000,120265.9,120265.9,115455.3,115455.3,0.327,38332.19
1749428220000,119750,120491.1,118119.9,120265.9,0.207,24697.927
1749428160000,120126.2,120126.2,119750,119750,0.001,119.75
1749428100000,121098.4,121098.4,120006.3,120126.2,0.024,2881.5896
1749428040000,121098.4,121098.4,121098.4,121098.4,0,0
1749427980000,121098.4,121098.4,121098.4,121098.4,0,0
1749427920000,120313.3,121160,117621.5,121098.4,0.226,27015.5402
1749427860000,120144.9,120313.3,120144.9,120313.3,0.002,240.6266
1749427800000,119066.9,120144.9,119066.9,120144.9,0.057,6817.14
1749427740000,119066.9,119066.9,119066.9,119066.9,0,0
1749427680000,119076.9,119076.9,119066.9,119066.9,0.002,238.1338
1749427620000,118178.2,119250,118178.2,119076.9,0.231,27327.7449
1749427560000,121160,121160,118178.2,118178.2,0.503,60102.2068
1749427500000,119967.9,121160,119963.6,121160,0.135,16305.5799
1749427440000,119967.9,119967.9,119967.9,119967.9,0,0
1749427380000,119967.9,119967.9,119967.9,119967.9,0,0
1749427320000,120464.1,120464.1,119967.9,119967.9,0.001,119.9679
1749427260000,119945.3,120525.8,118797.7,120464.1,0.33,39335.0296
1749427200000,119226.3,120160.7,119226.3,119945.3,0.113,13533.1035
1749427140000,119226.3,119226.3,119226.3,119226.3,0,0
1749427080000,119226.3,119226.3,119226.3,119226.3,0,0
1749427020000,119312.8,119312.8,119226.3,119226.3,0.001,119.2263
1749426960000,118202.1,119312.8,117977.7,119312.8,0.103,12209.4628
1749426900000,118202.1,118202.1,118202.1,118202.1,0,0
1749426840000,118161.7,118202.1,118161.7,118202.1,0.004,472.8084
1749426780000,118161.7,118161.7,118161.7,118161.7,0,0
1749426720000,118161.7,118161.7,118161.7,118161.7,0,0
1749426660000,116996.7,118161.7,116918.1,118161.7,0.072,8457.3922
1749426600000,117865.3,117865.3,116700,116996.7,0.063,7387.1706
1749426540000,117865.8,117865.8,117865.3,117865.3,0.005,589.3265
1749426480000,117865.8,117865.8,117699.9,117865.8,0.004,471.1314
1749426420000,117868.5,117868.5,117865.8,117865.8,0.001,117.8658
1749426360000,116800,117917.5,116800,117868.5,0.118,13842.995
1749426300000,116800,116800,116800,116800,0,0
1749426240000,116700,116800,116700,116800,0.004,467.2
1749426180000,116700,116700,116700,116700,0.04,4668
1749426120000,116750,116800,116700,116700,0.12,14012
1749426060000,115780.8,116750,115780.8,116750,0.047,5456.1934
1749426000000,115780.8,115780.8,115780.8,115780.8,0,0
1749425940000,115780.8,115780.8,115780.8,115780.8,0,0
1749425880000,115875.7,115875.7,115601.1,115780.8,0.022,2545.7325
1749425820000,118773.2,118773.2,115875.7,115875.7,0.218,25503.5299
1749425760000,117621.5,118773.2,117621.5,118773.2,0.046,5431.5212
1749425700000,117621.5,117621.5,117621.5,117621.5,0,0
1749425640000,120030,120030,117621.5,117621.5,0.113,13436.4755
1749425580000,120525.8,120525.8,120030,120030,0.001,120.03
1749425520000,120525.8,120525.8,120525.8,120525.8,0,0
1749425460000,120000,120525.8,120000,120525.8,0.04,4804.5575
1749425400000,120000,120000,120000,120000,0,0
1749425340000,120000,120000,120000,120000,0,0
1749425280000,120000,120000,120000,120000,0,0
1749425220000,120000,120000,120000,120000,0,0
1749425160000,120515,121505.7,117750,120000,0.337,40302.6158
1749425100000,120415,120515,120415,120515,0.002,241.02
1749425040000,120415,120415,120415,120415,0,0
1749424980000,120415,120415,120415,120415,0,0
1749424920000,120515,120515,120415,120415,0.145,17466.185
1749424860000,119392.6,120571,119392.6,120515,0.075,9004.4644
1749424800000,119526.1,119526.1,119392.6,119392.6,0.013,1552.9036
1749424740000,119526.1,119526.1,119526.1,119526.1,0,0
1749424680000,119526.1,119526.1,119526.1,119526.1,0,0
1749424620000,119526.1,119526.1,119526.1,119526.1,0,0
1749424560000,118763.5,119873.7,118763.5,119526.1,0.058,6923.1456
1749424500000,118763.5,118763.5,118763.5,118763.5,0,0
1749424440000,121187.2,121187.2,118763.5,118763.5,0.115,13732.0179
1749424380000,121187.2,121187.2,121187.2,121187.2,0,0
1749424320000,121327.3,121327.3,121187.2,121187.2,0.005,605.936
1749424260000,120419.2,121372.3,120070.4,121327.3,0.062,7476.8092
1749424200000,120419.2,120419.2,120419.2,120419.2,0,0
1749424140000,120289.7,120419.2,120190.7,120419.2,0.011,1323.9019
1749424080000,119941.5,120289.7,119941.5,120289.7,0.024,2885.5128
1749424020000,119942.9,120001.5,119941.5,119941.5,0.01,1199.895
1749423960000,120065.9,121111.9,119000,119942.9,0.169,20238.3757
1749423900000,120065.9,120065.9,120065.9,120065.9,0,0
1749423840000,120065.9,120065.9,120065.9,120065.9,0,0
1749423780000,120085.5,120200,120065.9,120065.9,0.16,19223.8977
1749423720000,120149.8,120149.8,119965.6,120085.5,0.024,2880.6128
1749423660000,119500,120464.1,119500,120149.8,0.071,8510.4988
1749423600000,119500,119500,119500,119500,0.002,239
1749423540000,119500,119500,119500,119500,0.002,239
1749423480000,119500,119500,119500,119500,0,0
1749423420000,120491.1,120491.1,119500,119500,0.01,1196.5596
1749423360000,119685.9,120525.8,117450,120491.1,0.245,29203.7208
1749423300000,119750,120000,119685.9,119685.9,0.002,239.6859
1749423240000,119750,119750,119750,119750,0,0
1749423180000,119750,119750,119750,119750,0,0
1749423120000,119750,119750,119750,119750,0,0
1749423060000,118773.2,120000,118501,119750,0.074,8843.515
1749423000000,118773.2,118773.2,118773.2,118773.2,0,0
1749422940000,118773.2,118773.2,118773.2,118773.2,0,0
1749422880000,118773.2,118773.2,118773.2,118773.2,0,0
1749422820000,118773.2,118773.2,118773.2,118773.2,0,0
1749422760000,118000,118773.2,118000,118773.2,0.025,2959.3484
1749422700000,117450,118000,117450,118000,0.006,706.99
1749422640000,117450,117450,117450,117450,0,0
1749422580000,117450,117450,117450,117450,0,0
1749422520000,117642.8,118000,117450,117450,0.16,18800.86
1749422460000,117859.2,118773.2,117500,117642.8,0.076,8982.6117
1749422400000,117250,117859.2,117250,117859.2,0.004,471.1092
1749422340000,117250,117250,117250,117250,0,0
1749422280000,117250,117250,117250,117250,0,0
1749422220000,117250,117250,117250,117250,0,0
1749422160000,116500,117642.8,116000,117250,0.067,7836.9633
1749422100000,117000,117000,116500,116500,0.001,116.5
1749422040000,116710.5,117000,116710.5,117000,0.005,584.25
1749421980000,116710.5,116710.5,116710.5,116710.5,0,0
1749421920000,116710.5,116710.5,116710.5,116710.5,0,0
1749421860000,115778.1,116710.5,115778.1,116710.5,0.126,14619.8516
1749421800000,115778.1,115778.1,115778.1,115778.1,0,0
1749421740000,115500,115778.1,115500,115778.1,0.004,463.0281
1749421680000,115500,115500,115500,115500,0,0
1749421620000,115500,115500,115500,115500,0,0
1749421560000,114550,115500,114550,115500,0.048,5520.1926
1749421500000,114550,114550,114550,114550,0,0
1749421440000,114550,114550,114550,114550,0.005,572.75
1749421380000,114550,114550,114450,114550,0.002,229
1749421320000,114450,114550,114450,114550,0.164,18778
1749421260000,114000,115000,114000,114450,0.056,6411.5219
1749421200000,114000,114000,114000,114000,0.013,1482
1749421140000,114000,114000,114000,114000,0,0
1749421080000,113750,114000,113750,114000,0.004,455.8166
1749421020000,113750,113750,113750,113750,0,0
1749420960000,113500,113750,112687.1,113750,0.481,54264.9684
1749420900000,117500,117500,113500,113500,0.237,27226.0689
1749420840000,117500,117500,117500,117500,0,0
1749420780000,116750,117500,116750,117500,0.009,1055.7787
1749420720000,116750,116750,116750,116750,0,0
1749420660000,116000,117082.3,116000,116750,0.033,3852.8577
1749420600000,116000,116000,116000,116000,0,0
1749420540000,116000,116000,116000,116000,0,0
1749420480000,116750,116750,115704.5,116000,0.102,11803.0522
1749420420000,119750,120525.8,115704.8,116750,0.325,38239.5027
1749420360000,119200,120442.5,119200,119750,0.062,7418.8303
1749420300000,119200,119200,119200,119200,0,0
1749420240000,119300,119300,119200,119200,0.1,11922.01
1749420180000,119250,119300,119250,119300,0.06,7157.99
1749420120000,119165.9,119250,119165.9,119250,0.004,476.99
1749420060000,118000,119165.9,118000,119165.9,0.04,4751.1512
1749420000000,116106.7,118298.9,116000,118000,0.125,14613.8803
1749419940000,119750,119750,116106.7,116106.7,0.142,16690.867
1749419880000,118298.9,119750,118298.9,119750,0.033,3933.9741
1749419820000,123197.6,124671.5,118298.9,118298.9,0.25,30402.673
1749419760000,123197.6,124476.4,123197.6,123197.6,1.38,170018.7277
1749419700000,123237,123237,123197.6,123197.6,0.021,2587.1596
1749419640000,122155,123237,121977.9,123237,0.011,1347.3826
1749419580000,122108,123860.3,121987.9,122155,0.017,2088.2219
1749419520000,123543.6,123701.7,121977.9,122108,0.013,1588.2858
1749419460000,122304.7,123543.6,119927.8,123543.6,0.056,6826.2114
1749419400000,121977.9,123237,120491.1,122304.7,0.029,3527.8566
1749419340000,121977.9,121977.9,121977.9,121977.9,0,0
1749419280000,122155,122155,121977.9,121977.9,0.002,244.041
1749419220000,122155,122155,122155,122155,0,0
1749419160000,122355,123571.9,119927.8,122155,0.074,9052.3161
1749419100000,122355,122355,122355,122355,0,0
1749419040000,122255,122355,122255,122355,0.001,122.355
1749418980000,122355,122355,122255,122255,0.08,9780.4
1749418920000,121111.9,122355,121111.9,122355,0.095,11622.5828
1749418860000,121378,122656.9,121111.9,121111.9,0.042,5131.7524
1749418800000,121378,121378,121378,121378,0,0
1749418740000,121977.9,121977.9,121378,121378,0.014,1703.4762
1749418680000,121977.9,121977.9,121977.9,121977.9,0,0
1749418620000,121977.9,121977.9,121977.9,121977.9,0,0
1749418560000,120000,121977.9,120000,121977.9,0.446,53530.6523
1749418500000,120968.3,120968.3,119500,120000,0.096,11539.4889
1749418440000,120415,121309.6,120415,120968.3,0.004,484.0516
1749418380000,122155,123000.5,120415,120415,0.036,4353.7799
1749418320000,123014.4,123014.4,122155,122155,0.001,122.155
1749418260000,123014.4,123014.4,123014.4,123014.4,0,0
1749418200000,122063.1,123014.4,122063.1,123014.4,0.025,3064.8087
1749418140000,121735.7,122063.1,121735.7,122063.1,0.002,244.041
1749418080000,121735.7,121735.7,121735.7,121735.7,0,0
1749418020000,121636.7,121735.7,121636.7,121735.7,0.001,121.7357
1749417960000,121636.7,121636.7,121636.7,121636.7,0,0
1749417900000,120415,121636.7,120415,121636.7,0.026,3137.2955
1749417840000,120415,120415,120415,120415,0,0
1749417780000,120415,120415,120415,120415,0,0
1749417720000,120515,120515,120415,120415,0.145,17466.485
1749417660000,120464.1,120515,120464.1,120515,0.02,2410.29
1749417600000,120000,120464.1,119510.5,120464.1,0.013,1559.925
1749417540000,120000,120000,120000,120000,0,0
1749417480000,119500,120000,119270.1,120000,0.008,957.0201
1749417420000,119750,119750,119500,119500,0.002,239.25
1749417360000,122339.8,122339.8,119265,119750,0.044,5263.8611
1749417300000,121372.3,122339.8,121372.3,122339.8,0.024,2926.3512
1749417240000,121372.3,121372.3,121372.3,121372.3,0,0
1749417180000,121372.3,121372.3,121372.3,121372.3,0,0
1749417120000,121372.3,121372.3,121372.3,121372.3,0,0
1749417060000,121372.3,121372.3,121372.3,121372.3,0,0
1749417000000,120278.4,121372.3,120278.4,121372.3,0.003,364.0319
1749416940000,119750,120278.4,119750,120278.4,0.001,120.2784
1749416880000,119750,119750,119750,119750,0,0
1749416820000,120525.8,121309.6,119750,119750,0.006,724.0124
1749416760000,120513.2,120525.8,119750,120525.8,0.003,360.789
1749416700000,119365,120513.2,119365,120513.2,0.112,13431.4535
1749416640000,119265,119365,119265,119365,0.004,477.46
1749416580000,119365,119365,119265,119265,0.14,16703.11
1749416520000,119312.8,119365,119312.8,119365,0.02,2387.29
1749416460000,119312.8,119312.8,119312.8,119312.8,0,0
1749416400000,119000,119312.8,118250,119312.8,0.031,3688.673
1749416340000,118500,119000,118500,119000,0.005,594.25
1749416280000,118500,118500,118500,118500,0,0
1749416220000,118500,118500,118500,118500,0.001,118.5
1749416160000,118500,118500,118500,118500,0,0
1749416100000,118000,119000,117750,118500,0.027,3196.8484
1749416040000,118000,118000,118000,118000,0,0
1749415980000,118000,118000,117750,118000,0.006,707.75
1749415920000,118000,118000,118000,118000,0,0
1749415860000,118000,118000,118000,118000,0,0
1749415800000,117250,118483,117250,118000,0.061,7196.6477
1749415740000,117000,117500,117000,117250,0.006,704.25
1749415680000,117417.3,117500,117000,117000,0.015,1760.75
1749415620000,117417.3,117417.3,117417.3,117417.3,0,0
1749415560000,117307,117417.3,117307,117417.3,0.001,117.4173
1749415500000,116220,117307,116220,117307,0.089,10393.9303
1749415440000,116220,116220,116220,116220,0,0
1749415380000,116120,116220,116120,116220,0.004,464.88
1749415320000,116169.4,116220,116120,116120,0.16,18587.2
1749415260000,116169.4,116169.4,116169.4,116169.4,0,0
1749415200000,115500,116169.4,115500,116169.4,0.026,3012.2227
1749415140000,115000,115500,115000,115500,0.015,1728.7366
1749415080000,114750,115000,114500,115000,0.004,458.75
1749415020000,114717.3,114750,114500,114750,0.017,1947.9238
1749414960000,119927.8,119927.8,114717.3,114717.3,0.341,39614.2281
1749414900000,118750,119927.8,118750,119927.8,0.019,2271.0441
1749414840000,118750,118750,118750,118750,0,0
1749414780000,118750,118750,118750,118750,0,0
1749414720000,118675,119250,118500,118750,0.02,2374.42
1749414660000,118675,118927.5,118675,118675,0.021,2492.4275
1749414600000,117500,119507.6,117500,118675,0.137,16271.0643
1749414540000,117082.3,118575.2,117000,117500,0.149,17553.2391
1749414480000,119500,120525.8,117082.3,117082.3,0.201,23944.9238
1749414420000,119000,119500,119000,119500,0.005,596.75
1749414360000,119750,120000,119000,119000,0.016,1908.8628
1749414300000,118450,119750,118450,119750,0.063,7510.5783
1749414240000,118450,118450,118450,118450,0,0
1749414180000,118450,118450,118450,118450,0.04,4738
1749414120000,118500,118550,118450,118450,0.14,16592.85
1749414060000,118500,118500,118500,118500,0.004,474
1749414000000,117250,118500,117250,118500,0.029,3428.6116
1749413940000,117250,117250,117250,117250,0,0
1749413880000,117500,118000,117250,117250,0.007,822.7717
1749413820000,118000,118000,117500,117500,0.006,707.0217
1749413760000,117750,118000,117750,118000,0.005,589.9277
1749413700000,117000,117750,117000,117750,0.063,7400.7692
1749413640000,117000,117000,117000,117000,0,0
1749413580000,117000,117000,117000,117000,0,0
1749413520000,117000,117000,117000,117000,0,0
1749413460000,116750,117000,116750,117000,0.004,468
1749413400000,115622.4,116750,115622.4,116750,0.021,2444.7005
